时间,电功率,反应堆功率,气轮机功率,压缩机功率,反应堆入口温度,反应堆出口温度,气轮机出口温度,压缩机入口温度,压缩机出口温度,流量,转速
969.6999999999999,0.1229721352296954,1.5082045209742023,1.3749309393683775,1.2403569084045027,934.0202393848394,1210.52253052978,974.4451627858216,445.7891319167262,657.7713775085605,11.199999347157805,59999.9965026311
969.8,0.12293713328552108,1.5081926723714618,1.3749323774853004,1.2403933513867564,934.0236837125607,1210.5237952932926,974.4461808699093,445.8024141070747,657.7909756693346,11.199999347357073,59999.99650369861
969.9,0.12290214167289566,1.5081808275648327,1.3749338151116612,1.2404297835208444,934.0271268758715,1210.5250596252154,974.4471986066096,445.815692185873,657.8105677634212,11.199999347556043,59999.99650476452
970.0,0.12286716038174056,1.5081689865548595,1.374935252247383,1.24046620481649,934.0305688748559,1210.5263235254802,974.4482159958677,445.82896615654647,657.8301537958747,11.199999347754709,59999.9965058288
970.1,0.12283218940197725,1.5081571493420867,1.3749366888923893,1.240502615283417,934.0340097095975,1210.527586994019,974.4492330376291,445.84223602252047,657.8497337717491,11.199999347953073,59999.99650689146
970.1999999999999,0.12279722872352722,1.5081453159270586,1.3749381250466026,1.240539014931349,934.0374493801801,1210.5288500307643,974.4502497318392,445.8555017872203,657.8693076960986,11.199999348151131,59999.99650795249
970.3,0.12276227833631183,1.50813348631032,1.3749395607099466,1.2405754037700094,934.0408878866875,1210.5301126356476,974.4512660784436,445.86876345407137,657.8888755739775,11.199999348348884,59999.99650901188
970.4,0.12272733823025259,1.5081216604924153,1.374940995882344,1.2406117818091218,934.0443252292035,1210.5313748086012,974.4522820773875,445.882021026499,657.9084374104398,11.19999934854633,59999.99651006963
970.5,0.12269240839527092,1.5081098384738891,1.374942430563718,1.2406481490584098,934.047761407812,1210.5326365495573,974.4532977286165,445.8952745079286,657.9279932105395,11.199999348743468,59999.99651112572
970.6,0.12265748882128827,1.5080980202552858,1.3749438647539918,1.240684505527597,934.0511964225967,1210.5338978584475,974.4543130320758,445.9085239017855,657.947542979331,11.199999348940295,59999.99651218016
970.6999999999999,0.12262257949822616,1.50808620583715,1.3749452984530883,1.240720851226407,934.0546302736414,1210.535158735204,974.455327987711,445.921769211495,657.9670867218684,11.199999349136814,59999.99651323293
970.8,0.12258768041600596,1.508074395220026,1.3749467316609307,1.2407571861645632,934.0580629610299,1210.5364191797592,974.4563425954676,445.93501044048264,657.986624443206,11.19999934933302,59999.99651428403
970.9,0.12255279156454912,1.5080625884044587,1.3749481643774422,1.2407935103517893,934.061494484846,1210.5376791920448,974.4573568552908,445.9482475921736,658.0061561483976,11.19999934952891,59999.996515333456
971.0,0.12251791293377713,1.5080507853909924,1.3749495966025456,1.240829823797809,934.0649248451734,1210.5389387719927,974.4583707671261,445.96148066999325,658.0256818424976,11.19999934972449,59999.996516381194
971.1,0.12248304451361142,1.5080389861801715,1.3749510283361643,1.2408661265123455,934.0683540420961,1210.5401979195353,974.459384330919,445.974709677367,658.0452015305602,11.199999349919752,59999.99651742724
971.1999999999999,0.12244818629397348,1.5080271907725407,1.3749524595782214,1.2409024185051227,934.0717820756977,1210.5414566346044,974.4603975466149,445.9879346177202,658.0647152176394,11.199999350114696,59999.99651847159
971.3,0.12241333826478469,1.5080153991686445,1.3749538903286398,1.240938699785864,934.075208946062,1210.542714917132,974.4614104141591,446.0011554944782,658.0842229087896,11.199999350309323,59999.99651951423
971.4,0.12237850041596653,1.5080036113690274,1.3749553205873426,1.2409749703642932,934.078634653273,1210.5439727670503,974.4624229334972,446.0143723110664,658.1037246090647,11.19999935050363,59999.99652055516
971.5,0.12234367273744046,1.5079918273742339,1.374956750354253,1.2410112302501335,934.0820591974143,1210.5452301842913,974.4634351045745,446.0275850709101,658.1232203235189,11.199999350697617,59999.99652159438
971.6,0.12230885521912792,1.5079800471848086,1.3749581796292942,1.2410474794531088,934.0854825785698,1210.546487168787,974.4644469273366,446.0407937774347,658.1427100572065,11.199999350891282,59999.99652263187
971.6999999999999,0.12227404785095042,1.5079682708012958,1.3749596084123892,1.2410837179829424,934.0889047968232,1210.5477437204695,974.4654584017286,446.05399843406553,658.1621938151816,11.199999351084623,59999.99652366762
971.8,0.1222392506228293,1.5079564982242402,1.374961036703461,1.241119945849358,934.0923258522583,1210.5489998392707,974.4664695276962,446.06719904422795,658.1816716024982,11.19999935127764,59999.996524701644
971.9,0.12220446352468606,1.5079447294541863,1.3749624645024328,1.241156163062079,934.095745744959,1210.5502555251228,974.4674803051847,446.0803956113473,658.2011434242107,11.199999351470332,59999.99652573392
972.0,0.12216968654644217,1.5079329644916786,1.3749638918092277,1.2411923696308296,934.099164475009,1210.5515107779577,974.4684907341396,446.093588138849,658.2206092853731,11.199999351662695,59999.996526764444
972.1,0.12213491967801905,1.5079212033372615,1.3749653186237687,1.2412285655653326,934.1025820424923,1210.5527655977075,974.4695008145062,446.1067766301583,658.2400691910397,11.199999351854732,59999.996527793206
972.1999999999999,0.12210016290198576,1.507909445970859,1.3749667449474576,1.2412647508844792,934.1059984504338,1210.5540199856082,974.4705105472794,446.11996108941736,658.2595231473218,11.199999352046442,59999.99652882023
972.3,0.12206541604225452,1.507897691924098,1.3749681708139527,1.2413009258054948,934.1094137659966,1210.5552739713391,974.471519956345,446.13314153636423,658.2789711833453,11.199999352237906,59999.99652984593
972.4,0.12203067902346097,1.5078859410027587,1.3749695962375272,1.2413370904213026,934.1128280177045,1210.5565275674858,974.4725290518314,446.146317981249,658.2984133142345,11.19999935242916,59999.9965308705
972.5,0.12199595184013375,1.5078741932074187,1.3749710212185269,1.2413732447378694,934.1162412063628,1210.5577807743512,974.4735378339825,446.15949042755744,658.317849545133,11.199999352620202,59999.996531893936
972.6,0.12196123448680142,1.5078624485386565,1.374972445757297,1.2414093887611615,934.1196533327766,1210.5590335922386,974.4745463030423,446.17265887877534,658.337279881184,11.199999352811032,59999.996532916244
972.6999999999999,0.12192652695799264,1.5078507069970495,1.3749738698541825,1.2414455224971452,934.1230643977509,1210.5602860214512,974.4755544592549,446.18582333838856,658.356704327531,11.199999353001653,59999.99653393743
972.8,0.12189182924823594,1.507838968583176,1.3749752935095292,1.2414816459517874,934.1264744020908,1210.5615380622921,974.476562302864,446.19898380988286,658.3761228893176,11.199999353192066,59999.99653495749
972.9,0.12185714135205994,1.5078272332976137,1.374976716723682,1.2415177591310542,934.1298833466016,1210.5627897150644,974.4775698341138,446.21214029674405,658.3955355716869,11.19999935338227,59999.99653597644
973.0,0.12182246326399326,1.5078155011409409,1.3749781394969864,1.2415538620409123,934.1332912320883,1210.564040980071,974.4785770532479,446.225292802458,658.4149423797824,11.199999353572263,59999.99653699427
973.1,0.12178779497856448,1.5078037721137352,1.3749795618297878,1.2415899546873281,934.136698059356,1210.5652918576156,974.4795839605106,446.23844133051045,658.4343433187476,11.19999935376205,59999.996538010986
