时间,电功率,反应堆功率,气轮机功率,压缩机功率,反应堆入口温度,反应堆出口温度,气轮机出口温度,压缩机入口温度,压缩机出口温度,流量,转速
2400.0,0.4000393241619423,1.6004092763143194,1.3633760090980482,0.9517366845238633,906.9731502004278,1200.3600637531922,966.2645135649498,339.9682284711814,501.6303897913954,11.199999999998825,59999.99999999371
2400.1,0.4000393241010828,1.6004092762984015,1.3633760090999998,0.951736684586846,906.973150205636,1200.360063754907,966.26451356633,339.9682284943643,501.63038982560226,11.199999999998827,59999.99999999371
2400.2000000000003,0.4000393240402134,1.6004092762825346,1.363376009101945,0.9517366846498329,906.9731502108326,1200.3600637566162,966.2645135677059,339.9682285175488,501.63038985981143,11.199999999998827,59999.99999999371
2400.3,0.4000393239793341,1.600409276266719,1.363376009103884,0.9517366847128239,906.9731502160175,1200.36006375832,966.2645135690773,339.9682285407348,501.63038989402287,11.199999999998827,59999.99999999372
2400.4,0.40003932391844477,1.6004092762509547,1.3633760091058165,0.9517366847758194,906.9731502211908,1200.3600637600182,966.2645135704443,339.9682285639224,501.6303899282367,11.199999999998829,59999.99999999372
2400.5,0.4000393238575452,1.6004092762352422,1.363376009107743,0.9517366848388193,906.9731502263525,1200.3600637617108,966.2645135718067,339.9682285871117,501.63038996245297,11.199999999998829,59999.99999999372
2400.6,0.4000393237966353,1.6004092762195812,1.363376009109663,0.9517366849018238,906.9731502315024,1200.3600637633979,966.2645135731647,339.9682286103026,501.63038999667174,11.199999999998829,59999.99999999373
2400.7000000000003,0.400039323735715,1.600409276203972,1.3633760091115765,0.951736684964833,906.9731502366405,1200.3600637650793,966.2645135745181,339.9682286334953,501.63039003089307,11.199999999998829,59999.99999999373
2400.8,0.4000393236747841,1.6004092761884152,1.3633760091134837,0.9517366850278469,906.9731502417669,1200.360063766755,966.2645135758671,339.96822865668975,501.63039006511696,11.19999999999883,59999.99999999373
2400.9,0.4000393236138425,1.6004092761729105,1.3633760091153844,0.9517366850908658,906.9731502468815,1200.3600637684253,966.2645135772115,339.968228679886,501.6303900993435,11.19999999999883,59999.999999993735
2401.0,0.40003932355289007,1.6004092761574582,1.3633760091172789,0.9517366851538898,906.9731502519842,1200.36006377009,966.2645135785514,339.96822870308415,501.63039013357286,11.19999999999883,59999.999999993735
2401.1,0.40003932349192667,1.6004092761420585,1.3633760091191667,0.9517366852169188,906.973150257075,1200.3600637717486,966.2645135798866,339.9682287262841,501.63039016780493,11.199999999998832,59999.99999999374
2401.2000000000003,0.4000393234309522,1.6004092761267112,1.363376009121048,0.951736685279953,906.9731502621539,1200.3600637734019,966.2645135812173,339.96822874948606,501.6303902020399,11.199999999998832,59999.99999999374
2401.3,0.4000393233699665,1.6004092761114173,1.363376009122923,0.9517366853429926,906.973150267221,1200.3600637750494,966.2645135825435,339.96822877268994,501.6303902362777,11.199999999998832,59999.99999999374
2401.4,0.4000393233089695,1.6004092760961761,1.3633760091247915,0.9517366854060376,906.9731502722759,1200.360063776691,966.264513583865,339.9682287958958,501.63039027051855,11.199999999998832,59999.99999999375
2401.5,0.40003932324796104,1.600409276080988,1.3633760091266534,0.9517366854690883,906.973150277319,1200.3600637783272,966.2645135851819,339.9682288191038,501.6303903047624,11.199999999998834,59999.99999999375
2401.6,0.40003932318694096,1.6004092760658535,1.3633760091285088,0.9517366855321445,906.9731502823499,1200.3600637799575,966.2645135864942,339.9682288423138,501.6303903390093,11.199999999998834,59999.99999999375
2401.7000000000003,0.40003932312590923,1.6004092760507724,1.3633760091303575,0.9517366855952066,906.9731502873689,1200.3600637815819,966.2645135878018,339.968228865526,501.63039037325933,11.199999999998834,59999.99999999376
2401.8,0.4000393230648656,1.6004092760357451,1.3633760091321998,0.9517366856582746,906.9731502923756,1200.3600637832008,966.2645135891048,339.9682288887403,501.6303904075126,11.199999999998834,59999.99999999376
2401.9,0.40003932300381,1.6004092760207715,1.3633760091340352,0.9517366857213485,906.9731502973704,1200.3600637848135,966.2645135904031,339.9682289119569,501.6303904417691,11.199999999998836,59999.99999999376
2402.0,0.40003932294274236,1.6004092760058521,1.3633760091358642,0.9517366857844286,906.9731503023529,1200.3600637864206,966.2645135916966,339.96822893517566,501.630390476029,11.199999999998836,59999.999999993765
2402.1,0.40003932288166244,1.600409275990987,1.3633760091376865,0.9517366858475149,906.9731503073233,1200.3600637880218,966.2645135929856,339.96822895839676,501.6303905102922,11.199999999998836,59999.999999993765
2402.2000000000003,0.4000393228205702,1.6004092759761759,1.3633760091395022,0.9517366859106076,906.9731503122814,1200.3600637896172,966.2645135942698,339.9682289816202,501.6303905445589,11.199999999998838,59999.999999993765
2402.3,0.40003932275946547,1.6004092759614195,1.3633760091413112,0.9517366859737066,906.9731503172274,1200.3600637912068,966.2645135955493,339.968229004846,501.63039057882906,11.199999999998838,59999.99999999377
2402.4,0.40003932269834813,1.600409275946718,1.3633760091431133,0.9517366860368122,906.9731503221609,1200.3600637927902,966.2645135968239,339.96822902807423,501.6303906131028,11.199999999998838,59999.99999999377
2402.5,0.4000393226372181,1.600409275932071,1.3633760091449088,0.9517366860999245,906.9731503270823,1200.360063794368,966.2645135980939,339.9682290513049,501.6303906473801,11.199999999998838,59999.99999999378
2402.6,0.4000393225760752,1.600409275917479,1.3633760091466975,0.9517366861630435,906.9731503319912,1200.3600637959398,966.264513599359,339.96822907453804,501.6303906816612,11.19999999999884,59999.99999999378
2402.7000000000003,0.4000393225149193,1.6004092759029422,1.3633760091484795,0.9517366862261694,906.9731503368878,1200.3600637975055,966.2645136006195,339.9682290977737,501.63039071594596,11.19999999999884,59999.99999999378
2402.8,0.40003932245375035,1.600409275888461,1.3633760091502547,0.9517366862893023,906.973150341772,1200.3600637990653,966.264513601875,339.968229121012,501.6303907502345,11.19999999999884,59999.999999993786
2402.9,0.4000393223925681,1.600409275874035,1.363376009152023,0.9517366863524422,906.9731503466437,1200.3600638006192,966.2645136031258,339.96822914425286,501.6303907845269,11.19999999999884,59999.999999993786
2403.0,0.4000393223313725,1.6004092758596646,1.3633760091537845,0.9517366864155895,906.973150351503,1200.3600638021671,966.2645136043717,339.9682291674964,501.63039081882323,11.199999999998841,59999.999999993786
2403.1,0.4000393222701634,1.6004092758453503,1.3633760091555394,0.951736686478744,906.9731503563498,1200.360063803709,966.2645136056128,339.9682291907426,501.6303908531236,11.199999999998841,59999.99999999379
2403.2000000000003,0.40003932220894073,1.6004092758310917,1.363376009157287,0.9517366865419059,906.973150361184,1200.3600638052446,966.264513606849,339.96822921399155,501.6303908874279,11.199999999998841,59999.99999999379
2403.3,0.4000393221477043,1.6004092758168895,1.3633760091590281,0.9517366866050754,906.9731503660057,1200.3600638067744,966.2645136080804,339.9682292372433,501.63039092173636,11.199999999998841,59999.99999999379
2403.4,0.40003932208645404,1.6004092758027435,1.363376009160762,0.9517366866682525,906.9731503708149,1200.3600638082983,966.2645136093068,339.9682292604979,501.6303909560489,11.199999999998843,59999.9999999938
2403.5,0.4000393220251897,1.6004092757886539,1.3633760091624891,0.9517366867314373,906.9731503756113,1200.3600638098158,966.2645136105284,339.96822928375525,501.63039099036575,11.199999999998843,59999.9999999938
2403.6,0.4000393219639113,1.600409275774621,1.3633760091642093,0.9517366867946301,906.9731503803952,1200.3600638113273,966.2645136117451,339.9682293070156,501.63039102468684,11.199999999998843,59999.9999999938
2403.7000000000003,0.40003932190261865,1.600409275760645,1.3633760091659224,0.9517366868578307,906.9731503851663,1200.3600638128325,966.2645136129569,339.9682293302788,501.63039105901225,11.199999999998843,59999.99999999381
2403.8,0.40003932184131163,1.6004092757467259,1.3633760091676286,0.9517366869210395,906.9731503899247,1200.3600638143319,966.2645136141637,339.96822935354504,501.63039109334204,11.199999999998845,59999.99999999381
2403.9,0.4000393217799901,1.6004092757328636,1.3633760091693279,0.9517366869842564,906.9731503946704,1200.3600638158248,966.2645136153654,339.96822937681424,501.6303911276763,11.199999999998845,59999.99999999381
2404.0,0.4000393217186539,1.6004092757190589,1.36337600917102,0.9517366870474817,906.9731503994033,1200.3600638173118,966.2645136165623,339.96822940008656,501.6303911620151,11.199999999998845,59999.999999993815
