时间,电功率,反应堆功率,气轮机功率,压缩机功率,反应堆入口温度,反应堆出口温度,气轮机出口温度,压缩机入口温度,压缩机出口温度,流量,转速
1421.9,0.3572077725833295,1.5859086874481132,1.3651761060741594,0.9963683220303678,911.2137381938072,1201.9430057147345,967.5387487096476,356.42360557828187,525.9106504853406,11.199999997645183,59999.99998738491
1422.0,0.3572076470519833,1.5859086436011294,1.3651761113280558,0.9963684528205164,911.213750893176,1201.9430103341354,967.5387524280368,356.42365392962495,525.9107218288054,11.19999999764629,59999.99998739084
1422.1,0.35720752158022867,1.5859085997747644,1.3651761165794831,0.9963685835491598,911.2137635865729,1201.9430149513637,967.5387561446769,356.4237022582312,525.9107931387213,11.199999997647396,59999.99998739677
1422.2,0.3572073961665799,1.585908555969008,1.3651761218284397,0.9963687142163267,911.2137762740007,1201.943019566421,967.5387598595695,356.42375056411106,525.9108644151039,11.1999999976485,59999.99998740269
1422.3,0.35720727081246273,1.5859085121838516,1.365176127074929,0.9963688448220454,911.2137889554621,1201.943024179308,967.5387635727149,356.4237988472743,525.9109356579678,11.199999997649607,59999.99998740861
1422.4,0.35720714551784793,1.585908468419286,1.3651761323189506,0.9963689753663448,911.2138016309601,1201.943028790026,967.5387672841144,356.42384710773223,525.9110068673293,11.199999997650712,59999.999987414536
1422.5,0.3572070202827091,1.5859084246753012,1.3651761375605067,0.9963691058492564,911.2138143004973,1201.9430333985756,967.5387709937686,356.4238953454964,525.9110780432059,11.199999997651817,59999.99998742046
1422.6,0.3572068951055671,1.5859083809518868,1.3651761427995985,0.9963692362708046,911.2138269640765,1201.9430380049582,967.5387747016783,356.42394356057576,525.9111491856105,11.199999997652922,59999.999987426374
1422.7,0.3572067699863936,1.5859083372490317,1.3651761480362257,0.9963693666310204,911.2138396217008,1201.9430426091749,967.5387784078448,356.42399175298203,525.9112202945603,11.199999997654025,59999.99998743228
1422.8,0.3572066449266115,1.5859082935667266,1.365176153270391,0.996369496929934,911.2138522733727,1201.9430472112263,967.5387821122682,356.424039922726,525.9112913700715,11.199999997655128,59999.99998743819
1422.9,0.3572065199261909,1.5859082499049624,1.3651761585020956,0.9963696271675729,911.213864919095,1201.9430518111137,967.5387858149496,356.4240880698182,525.9113624121594,11.199999997656231,59999.9999874441
1423.0,0.3572063949851052,1.585908206263731,1.3651761637313407,0.9963697573439667,911.2138775588706,1201.9430564088382,967.5387895158899,356.42413619426884,525.9114334208393,11.199999997657335,59999.999987450006
1423.1,0.35720627010333017,1.585908162643023,1.3651761689581252,0.9963698874591437,911.2138901927023,1201.9430610044003,967.5387932150899,356.42418429608927,525.911504396128,11.199999997658436,59999.999987455914
1423.2,0.3572061452779311,1.585908119042828,1.3651761741824515,0.9963700175131301,911.2139028205927,1201.9430655978017,967.5387969125504,356.4242323752887,525.9115753380386,11.199999997659537,59999.99998746181
1423.3,0.3572060205117879,1.5859080754631358,1.3651761794043211,0.9963701475059578,911.2139154425452,1201.9430701890428,967.5388006082723,356.42428043187914,525.9116462465894,11.199999997660637,59999.9999874677
1423.4,0.3572058958048694,1.5859080319039391,1.3651761846237347,0.9963702774376572,911.2139280585618,1201.943074778125,967.5388043022562,356.4243284658716,525.9117171217962,11.199999997661736,59999.999987473595
1423.5,0.3572057711571481,1.5859079883652263,1.3651761898406964,0.996370407308252,911.2139406686458,1201.9430793650492,967.5388079945027,356.42437647727513,525.9117879636726,11.199999997662838,59999.99998747949
1423.6,0.3572056465685991,1.5859079448469882,1.3651761950552042,0.996370537117775,911.2139532728,1201.9430839498164,967.5388116850131,356.4244244661014,525.9118587722359,11.199999997663937,59999.99998748538
1423.7,0.35720552203628686,1.5859079013492137,1.3651762002672585,0.9963706668662516,911.213965871027,1201.9430885324277,967.5388153737882,356.42447243236035,525.9119295475003,11.199999997665035,59999.99998749126
1423.8,0.3572053975630909,1.5859078578718948,1.3651762054768624,0.9963707965537133,911.2139784633298,1201.9430931128843,967.5388190608288,356.42452037606347,525.9120002894832,11.199999997666133,59999.99998749714
1423.9,0.3572052731489794,1.5859078144150232,1.3651762106840164,0.9963709261801903,911.2139910497107,1201.9430976911867,967.5388227461357,356.4245682972215,525.9120709982005,11.199999997667229,59999.99998750302
1424.0,0.3572051487939243,1.5859077709785867,1.3651762158887215,0.9963710557457071,911.2140036301727,1201.9431022673361,967.5388264297093,356.4246161958437,525.9121416736656,11.199999997668327,59999.9999875089
1424.1,0.35720502449790037,1.5859077275625766,1.3651762210909808,0.996371185250295,911.2140162047187,1201.9431068413337,967.5388301115505,356.42466407194223,525.9122123158965,11.199999997669424,59999.99998751478
1424.2,0.35720490025942897,1.5859076841669824,1.3651762262907927,0.9963713146939808,911.2140287733516,1201.9431114131805,967.5388337916607,356.42471192552614,525.9122829249065,11.19999999767052,59999.99998752065
